param_code,param_name,param_short,param_alt_name,cas,units,code_is_valid,round_truncate
88364,Infrared PM 2.5 Carbon at 950 nm,NA,NA,NA,Micrograms/cubic meter (LC),TRUE,NA
63303,Infrared Radiation,IRSO,NA,NA,Langleys/minute,TRUE,R
21113,Inorganic Fractn (SP),INOR,NA,NA,Grams/sq meter/month,TRUE,R
12204,Iodide (TSP) STP,I-PT,NA,20461-54-5,Micrograms/cubic meter (25 C),TRUE,R
12133,Iridium (TSP) STP,NA,NA,7439-88-5,Micrograms/cubic meter (25 C),TRUE,R
88133,Iridium PM2.5 LC,NA,NA,7439-88-5,Micrograms/cubic meter (LC),TRUE,R
65334,Iron (precip),PFE,NA,7439-89-6,Milligrams/liter,TRUE,R
22126,Iron (SP),FESP,NA,7439-89-6,Grams/sq meter/month,TRUE,R
14126,Iron (TSP) LC,NA,NA,7439-89-6,Micrograms/cubic meter (LC),TRUE,R
12126,Iron (TSP) STP,FE-PT,NA,7439-89-6,Micrograms/cubic meter (25 C),TRUE,R
11350,Iron - 56 (TSP),NA,NA,14093-02-8,Micrograms/cubic meter (25 C),TRUE,R
11358,Iron - 57 (TSP),NA,NA,14762-69-7,Micrograms/cubic meter (25 C),TRUE,R
85126,Iron PM10 LC,NA,NA,7439-89-6,Nanograms/cubic meter (LC),TRUE,R
82126,Iron PM10 STP,FE-PM,NA,7439-89-6,Nanograms/cubic meter (25 C),TRUE,R
86126,Iron PM10-2.5 LC,NA,NA,7439-89-6,Micrograms/cubic meter (LC),TRUE,R
83126,Iron PM10-2.5 STP,FEPMC,NA,7439-89-6,Micrograms/cubic meter (25 C),TRUE,R
88126,Iron PM2.5 LC,NA,NA,7439-89-6,Micrograms/cubic meter (LC),TRUE,R
84126,Iron PM2.5 STP,FEFMC,NA,7439-89-6,Micrograms/cubic meter (25 C),TRUE,R
43214,Isobutane,ISBTA,"Propane, 2-methyl-",75-28-5,Parts per billion Carbon,TRUE,R
43270,Isobutene,NA,"1-Propene, 2-methyl-",115-11-7,Parts per billion Carbon,TRUE,R
43127,Isobutene & 1-butene,NA,NA,NA,Parts per billion Carbon,TRUE,R
43512,Isobutyraldehyde,NA,"Propanal,2-methyl-",78-84-2,Parts per billion Carbon,TRUE,R
16784,Isodrin  (TSP) STP,NA,NA,465-73-6,Nanograms/cubic meter (25 C),TRUE,R
43111,Isomers of dodecane,NA,NA,NA,Parts per billion Carbon,TRUE,R
45104,Isomers of ethyltoluene,NA,NA,25550-14-5,Parts per billion Carbon,TRUE,R
43121,Isomers of pentene,NA,NA,NA,Parts per billion Carbon,TRUE,R
43221,Isopentane,ISPNA,"Butane, 2-methyl-",78-78-4,Parts per billion Carbon,TRUE,R
43341,Isopentane & cyclopentane,ISO&C,NA,NA,Parts per billion Carbon,TRUE,R
16914,Isophorone (TSP) STP,ISPHR,NA,78-59-1,Nanograms/cubic meter (25 C),TRUE,R
43243,Isoprene,ISPRE,"1,3-Butadiene,2-methyl-",78-79-5,Parts per billion Carbon,TRUE,R
45210,Isopropylbenzene,ISPBZ,"Benzene,(1-methylethyl)-",98-82-8,Parts per billion Carbon,TRUE,R
16785,Isosafrole  (TSP) STP,NA,NA,120-58-1,Nanograms/cubic meter (25 C),TRUE,R
43513,Isovaleraldehyde,NA,"Butanal,3-methyl-",590-86-3,Parts per billion Carbon,TRUE,R
83147,Lanthanum (PM10),NA,NA,NA,Micrograms/cubic meter (25 C),FALSE,NA
12146,Lanthanum (TSP) STP,LA-PT,NA,7439-91-0,Micrograms/cubic meter (25 C),TRUE,R
82146,Lanthanum PM10 STP,NA,NA,7439-91-0,Nanograms/cubic meter (25 C),TRUE,R
88146,Lanthanum PM2.5 LC,NA,NA,7439-91-0,Micrograms/cubic meter (LC),TRUE,R
61202,Lapse Rate,LAPS,NA,NA,Degrees Centigrade/100m,TRUE,R
65337,Lead (precip),PPB,NA,7439-92-1,Ug/sq meter/hour,TRUE,R
22128,Lead (SP),PBSP,NA,7439-92-1,Grams/sq meter/month,TRUE,R
14129,Lead (TSP) LC,NA,NA,7439-92-1,Micrograms/cubic meter (LC),TRUE,T
14128,Lead (TSP) LC Non-FRM/FEM,Pb,NA,7439-92-1,Micrograms/cubic meter (LC),TRUE,T
12128,Lead (TSP) STP,PB,NA,7439-92-1,Micrograms/cubic meter (25 C),TRUE,T
11351,Lead - 208 (TSP),NA,NA,13966-28-4,Micrograms/cubic meter (25 C),TRUE,R
85128,Lead PM10 LC,NA,NA,7439-92-1,Micrograms/cubic meter (LC),TRUE,T
85129,Lead PM10 LC FRM/FEM,NA,NA,7439-92-1,Micrograms/cubic meter (LC),TRUE,T
82128,Lead PM10 STP,PB-PM,NA,7439-92-1,Micrograms/cubic meter (25 C),TRUE,T
86128,Lead PM10-2.5 LC,NA,NA,7439-92-1,Micrograms/cubic meter (LC),TRUE,R
83128,Lead PM10-2.5 STP,PBPMC,NA,7439-92-1,Micrograms/cubic meter (25 C),TRUE,R
88128,Lead PM2.5 LC,NA,NA,7439-92-1,Micrograms/cubic meter (LC),TRUE,R
84128,Lead PM2.5 STP,PBFMC,NA,7439-92-1,Micrograms/cubic meter (25 C),TRUE,R
12129,Lead-210 (TSP) STP,PB210,NA,14255-04-0,Micrograms/cubic meter (25 C),TRUE,R
88390,Levoglucosan PM2.5 LC,NA,NA,498-07-7,Micrograms/cubic meter (LC),TRUE,R
63102,Light Absorption Coeffiecient,NA,NA,NA,Inverse 100 Megameters,TRUE,NA
11203,Light scatter,LTSC,NA,NA,Beta Scatter,TRUE,R
11207,Light scatter (miles visibility),NA,NA,NA,Miles (visibility),TRUE,R
11206,Light scatter (ug/m3),NA,NA,NA,Micrograms/cubic meter (25 C),TRUE,R
43255,Limonene,NA,NA,138-86-3,Parts per billion Carbon,TRUE,R
43137,Lindane,LIN,NA,58-89-9,Nanograms/cubic meter (25 C),TRUE,R
45506,m & p-Tolualdehyde,MPTOL,NA,NA,Parts per billion Carbon,TRUE,R
16786,m and p-Cresol  (TSP) STP,NA,NA,NA,Nanograms/cubic meter (25 C),TRUE,R
43379,m(and p)-Ethyltoluene,MET&P,NA,NA,Parts per billion Carbon,TRUE,R
45111,m(and p)-Xylene & bromoform,NA,NA,NA,Parts per billion Carbon,TRUE,R
17302,m-Cresol (TSP) STP,MCRE,NA,108-39-4,Nanograms/cubic meter (25 C),TRUE,NA
45218,m-Diethylbenzene,MDEB,"Benzene, 1,3-diehtyl-",141-93-5,Parts per billion Carbon,TRUE,R
45212,m-Ethyltoluene,METOL,"Benzene,1-ethyl-3-methyl-",620-14-4,Parts per billion Carbon,TRUE,R
45508,m-Tolualdehyde,NA,NA,620-23-5,Parts per billion Carbon,TRUE,R
45205,m-Xylene,MXYL,"Benzene, 1,3-dimethyl-",108-38-3,Parts per billion Carbon,TRUE,R
45116,m/p Ethyltoluene,NA,NA,NA,Parts per billion Carbon,TRUE,R
45109,m/p Xylene,M/PXY,NA,1330-20-7,Parts per billion Carbon,TRUE,R
65313,Magnesium (precip),PMG,NA,7439-95-4,Milligrams/liter,TRUE,R
14140,Magnesium (TSP) LC,NA,NA,7439-95-4,Micrograms/cubic meter (LC),TRUE,R
12140,Magnesium (TSP) STP,MG-PT,NA,7439-95-4,Micrograms/cubic meter (25 C),TRUE,R
85140,Magnesium PM10 LC,NA,NA,7439-95-4,Nanograms/cubic meter (LC),TRUE,R
82140,Magnesium PM10 STP,MG-PM,NA,7439-95-4,Nanograms/cubic meter (25 C),TRUE,R
86140,Magnesium PM10-2.5 LC,NA,NA,7439-95-4,Micrograms/cubic meter (LC),TRUE,R
88140,Magnesium PM2.5 LC,NA,NA,7439-95-4,Micrograms/cubic meter (LC),TRUE,R
84140,Magnesium PM2.5 STP,MGFMC,NA,NA,Micrograms/cubic meter (25 C),TRUE,NA
43169,Malathion,MAL,NA,121-75-5,Nanograms/cubic meter (25 C),TRUE,R
65335,Manganese (precip),PMN,NA,7439-96-5,Milligrams/liter,TRUE,R
22132,Manganese (SP),MNSP,NA,7439-96-5,Grams/sq meter/month,TRUE,R
14132,Manganese (TSP) LC,NA,NA,7439-96-5,Micrograms/cubic meter (LC),TRUE,R
12132,Manganese (TSP) STP,MN-PT,NA,7439-96-5,Micrograms/cubic meter (25 C),TRUE,R
11352,Manganese - 55 (TSP),NA,NA,7439-96-5,Micrograms/cubic meter (25 C),TRUE,R
85132,Manganese PM10 LC,NA,NA,7439-96-5,Nanograms/cubic meter (LC),TRUE,R
82132,Manganese PM10 STP,MN-PM,NA,7439-96-5,Nanograms/cubic meter (25 C),TRUE,R
86132,Manganese PM10-2.5 LC,NA,NA,7439-96-5,Micrograms/cubic meter (LC),TRUE,R
83132,Manganese PM10-2.5 STP,MNPMC,NA,7439-96-5,Micrograms/cubic meter (25 C),TRUE,R
88132,Manganese PM2.5 LC,NA,NA,7439-96-5,Micrograms/cubic meter (LC),TRUE,R
84132,Manganese PM2.5 STP,MNFMC,NA,7439-96-5,Micrograms/cubic meter (25 C),TRUE,R
88391,Mannosan PM2.5 LC,NA,NA,14168-65-1,Micrograms/cubic meter (LC),TRUE,R
65429,Mercury (deposition),NA,NA,7439-97-6,Nanograms/cubic meter (0 C),TRUE,R
84242,Mercury (PM2.5 STP particulate bound),NA,NA,7439-97-6,Nanograms/cubic meter (25 C),TRUE,R
65329,Mercury (precip),PHG,NA,7439-97-6,Nanograms/liter,TRUE,R
42243,Mercury (Reactive Gaseous),NA,NA,7439-97-6,Pg/cubic meter(25 C),TRUE,R
22142,Mercury (SP),SPHGS,NA,7439-97-6,Grams/sq meter/month,TRUE,R
14142,Mercury (TSP) LC,NA,NA,7439-97-6,Micrograms/cubic meter (LC),TRUE,R
12142,Mercury (TSP) STP,HG,NA,7439-97-6,Micrograms/cubic meter (25 C),TRUE,R
42242,Mercury (vapor),NA,NA,7439-97-6,Nanograms/cubic meter (25 C),TRUE,R
92142,Mercury compounds,HGC,NA,NA,Nanograms/cubic meter (25 C),TRUE,R
85142,Mercury PM10 LC,NA,NA,7439-97-6,Nanograms/cubic meter (LC),TRUE,R
82142,Mercury PM10 STP,HG-PM,NA,7439-97-6,Nanograms/cubic meter (25 C),TRUE,R
83142,Mercury PM10-2.5 STP,HGPMC,NA,7439-97-6,Micrograms/cubic meter (25 C),TRUE,R
88142,Mercury PM2.5 LC,NA,NA,7439-97-6,Micrograms/cubic meter (LC),TRUE,R
84142,Mercury PM2.5 STP,HGFMC,NA,7439-97-6,Micrograms/cubic meter (25 C),TRUE,R
43515,Methacrolein,NA,"2-Propenal,2-mehtyl-",78-85-3,Parts per billion Carbon,TRUE,R
43201,Methane,CH4,NA,74-82-8,Parts per billion Carbon,TRUE,R
43301,Methanol,MTHOL,Methanol,67-56-1,Parts per billion Carbon,TRUE,R
43153,Methoxychlor,METCH,NA,72-43-5,Nanograms/cubic meter (25 C),TRUE,R
43559,Methyl Butyl Ketone,NA,NA,591-78-6,Parts per billion Carbon,TRUE,R
43814,Methyl chloroform,TCA,"Ethane,1,1,1-trichloro-",71-55-6,Parts per billion Carbon,TRUE,R
43552,Methyl ethyl ketone,MTETN,2-Butanone,78-93-3,Parts per billion Carbon,TRUE,R
43549,Methyl ethyl ketone & methacrolein,NA,NA,NA,Parts per billion Carbon,TRUE,R
43808,Methyl Iodide,MTI,NA,74-88-4,Parts per billion Carbon,TRUE,NA
16521,Methyl isoamyl ketone,NA,5-Methyl-2-hexanone,110-12-3,Parts per billion Carbon,TRUE,R
43560,Methyl isobutyl ketone,MTBTN,"2-Pentanone,4-methyl-",108-10-1,Parts per billion Carbon,TRUE,R
43901,Methyl mercaptan,NA,Methanethiol,74-93-1,Parts per billion Carbon,TRUE,R
43441,Methyl methacrylate,MTMRY,"2-Propenoic acid,2-methyl-methyl ester",80-62-6,Parts per billion Carbon,TRUE,R
16787,Methyl methanesulfonate  (TSP) STP,NA,NA,66-27-3,Nanograms/cubic meter (25 C),TRUE,R
43160,Methyl Parathion,MEPAR,NA,298-00-0,Nanograms/cubic meter (25 C),TRUE,R
43372,Methyl tert-butyl ether,MTBE,NA,1634-04-4,Parts per billion Carbon,TRUE,R
43558,Methyl Vinyl Ketone,NA,NA,78-94-4,Parts per billion Carbon,TRUE,NA
43261,Methylcyclohexane,MCYHX,"Cyclohexane, methyl-",108-87-2,Parts per billion Carbon,TRUE,R
43262,Methylcyclopentane,MCPNA,"Cyclopentane,mehtyl-",96-37-7,Parts per billion Carbon,TRUE,R
43346,"Methylcyclopentane & 2,4-dimethylpentane",ME&CY,NA,NA,Parts per billion Carbon,TRUE,R
45250,Methylstyrene,NA,"Benzene,(1-methylethenyl)-",98-83-9,Parts per billion Carbon,FALSE,R
61301,Mixing Height,MXHT,NA,NA,Meters,TRUE,R
61302,Mixing Speed,MXSP,NA,NA,Meters/second,TRUE,R
17028,Mixture PCB 105/132/153 (TSP) STP,NA,PCB 105/132/153,NA,Pg/cubic meter(25 C),TRUE,R
17029,Mixture PCB 135/144 (TSP) STP,NA,PCB 135/144,NA,Pg/cubic meter(25 C),TRUE,R
17030,Mixture PCB 138/163 (TSP) STP,NA,PCB 138/163,NA,Pg/cubic meter(25 C),TRUE,R
17020,Mixture PCB 15/17 (TSP) STP,NA,PCB 15/17,NA,Pg/cubic meter(25 C),TRUE,R
17031,Mixture PCB 170/190 (TSP) STP,NA,PCB 170/190,NA,Pg/cubic meter(25 C),TRUE,R
17032,Mixture PCB 171/202 (TSP) STP,NA,PCB 171/202,NA,Pg/cubic meter(25 C),TRUE,R
17021,Mixture PCB 18/32 (TSP) STP,NA,PCB 18/32,NA,Pg/cubic meter(25 C),TRUE,R
17033,Mixture PCB 203/196 (TSP) STP,NA,PCB 203/196,NA,Pg/cubic meter(25 C),TRUE,R
17034,Mixture PCB 208/195 (TSP) STP,NA,PCB 208/195,NA,Pg/cubic meter(25 C),TRUE,R
17022,Mixture PCB 28/31 (TSP) STP,NA,PCB 28/31,NA,Pg/cubic meter(25 C),TRUE,R
17023,Mixture PCB 37/42 (TSP) STP,NA,PCB 37/42,NA,Pg/cubic meter(25 C),TRUE,R
17018,Mixture PCB 4/10 (TSP) STP,NA,PCB 4/10,NA,Pg/cubic meter(25 C),TRUE,R
17024,Mixture PCB 41/71/64 (TSP) STP,NA,PCB 41/71/64,NA,Pg/cubic meter(25 C),TRUE,R
17025,Mixture PCB 47/48 (TSP) STP,NA,PCB 47/48,NA,Pg/cubic meter(25 C),TRUE,R
17026,Mixture PCB 56/60 (TSP) STP,NA,PCB 56/60,NA,Pg/cubic meter(25 C),TRUE,R
17019,Mixture PCB 7/ 9 (TSP) STP,NA,PCB 7/ 9,NA,Pg/cubic meter(25 C),TRUE,R
17027,Mixture PCB 77/110 (TSP) STP,NA,PCB 77/110,NA,Pg/cubic meter(25 C),TRUE,R
65134,Molybdenum (precip),MO PC,NA,7439-98-7,Milligrams/liter,TRUE,R
12134,Molybdenum (TSP) STP,MO-PT,NA,7439-98-7,Micrograms/cubic meter (25 C),TRUE,R
11353,Molybdenum - 98 (TSP),NA,NA,14392-20-2,Micrograms/cubic meter (25 C),TRUE,R
85134,Molybdenum PM10 LC,NA,NA,7439-98-7,Nanograms/cubic meter (LC),TRUE,R
82135,Molybdenum PM10 STP,NA,NA,NA,Nanograms/cubic meter (25 C),FALSE,NA
82134,Molybdenum PM10 STP,MO-PM,NA,7439-98-7,Nanograms/cubic meter (25 C),TRUE,R
83134,Molybdenum PM10-2.5 STP,MOPMC,NA,7439-98-7,Micrograms/cubic meter (25 C),TRUE,R
88134,Molybdenum PM2.5 LC,NA,NA,7439-98-7,Micrograms/cubic meter (LC),TRUE,R
84134,Molybdenum PM2.5 STP,MOFMC,NA,7439-98-7,Micrograms/cubic meter (25 C),TRUE,R
14134,Molybdenum(TSP) LC,NA,NA,7439-98-7,Micrograms/cubic meter (LC),TRUE,R
43307,n-Amyl alcohol,NA,1-Pentanol,71-41-0,Parts per billion Carbon,TRUE,R
43212,n-Butane,NBUTA,Butane,106-97-8,Parts per billion Carbon,TRUE,R
43440,n-Butyl acrylate,NA,"2-Propenoic acid, butyl ester",141-32-2,Parts per billion Carbon,TRUE,R
43305,n-Butyl alcohol,NA,1-Butanol,71-36-3,Parts per billion Carbon,TRUE,R
43238,n-Decane,NDEC,Decane,124-18-5,Parts per billion Carbon,TRUE,R
43348,"n-Decane & 1,2,4-trimethylbenzene",ND&TR,NA,NA,Parts per billion Carbon,TRUE,R
43141,n-Dodecane,NA,Dodecane,112-40-3,Parts per billion Carbon,TRUE,R
43232,n-Heptane,NHEPT,NA,142-82-5,Parts per billion Carbon,TRUE,R
16210,n-Hexadecane,NA,NA,544-76-3,Micrograms/cubic meter (25 C),TRUE,R
43231,n-Hexane,NHEXA,Hexane,110-54-3,Parts per billion Carbon,TRUE,R
45234,n-Hexylbenzene,NA,NA,1077-16-3,Parts per billion Carbon,TRUE,R
16789,N-Nitrosodibutylamine  (TSP) STP,NA,NA,924-16-3,Nanograms/cubic meter (25 C),TRUE,R
16790,N-Nitrosodiethylamine  (TSP) STP,NA,NA,55-18-5,Nanograms/cubic meter (25 C),TRUE,R
16722,N-Nitrosodimethylamine (TSP) STP,NOMMN,NA,62-75-9,Nanograms/cubic meter (25 C),TRUE,R
16791,N-Nitrosodipropylamine  (TSP) STP,NA,NA,621-64-7,Nanograms/cubic meter (25 C),TRUE,R
16792,N-Nitrosomethylethylamine  (TSP) STP,NA,NA,10595-95-6,Nanograms/cubic meter (25 C),TRUE,R
16793,N-Nitrosopiperidine  (TSP) STP,NA,NA,100-75-4,Nanograms/cubic meter (25 C),TRUE,R
16794,N-Nitrosopyrrolidine  (TSP) STP,NA,NA,930-55-2,Nanograms/cubic meter (25 C),TRUE,R
43235,n-Nonane,NNON,Nonane,111-84-2,Parts per billion Carbon,TRUE,R
43233,n-Octane,NOCT,Octane,111-65-9,Parts per billion Carbon,TRUE,R
43130,"n-Octane & trans-1,3-dichloropropylene",NA,NA,NA,Parts per billion Carbon,TRUE,R
43260,n-Pentadecane,NA,NA,629-62-9,Parts per billion Carbon,TRUE,R
43220,n-Pentane,NPNTA,Pentane,109-66-0,Parts per billion Carbon,TRUE,R
43323,n-Pinene & benzaldehyde,NA,NA,NA,Parts per billion Carbon,TRUE,R
43434,n-Propyl acetate,NA,"Acetic acid, propyl ester",109-60-4,Parts per billion Carbon,TRUE,R
43303,n-Propyl alcohol,NA,1-Propanol,71-23-8,Parts per billion Carbon,TRUE,R
45209,n-Propylbenzene,NPBZ,"Benzene,propyl-",103-65-1,Parts per billion Carbon,TRUE,R
43259,n-Tetradecane,NA,NA,629-59-4,Parts per billion Carbon,TRUE,R
43143,n-Tridecane,NA,NA,629-50-5,Parts per billion Carbon,TRUE,R
43954,n-Undecane,NUNDC,Undecane,1120-21-4,Parts per billion Carbon,TRUE,R
45850,Naphthalene,NA,NA,91-20-3,Parts per billion Carbon,TRUE,R
17141,Naphthalene (TSP) STP,PAH1,NA,91-20-3,Nanograms/cubic meter (25 C),TRUE,R
63305,Net radiation,NTRD,NA,NA,Langleys/minute,TRUE,R
65336,Nickel (precip),PNI,NA,7440-02-0,Milligrams/liter,TRUE,R
22136,Nickel (SP),SPNIS,NA,7440-02-0,Grams/sq meter/month,TRUE,R
14136,Nickel (TSP) LC,NA,NA,7440-02-0,Micrograms/cubic meter (LC),TRUE,R
12136,Nickel (TSP) STP,NI-PT,NA,7440-02-0,Micrograms/cubic meter (25 C),TRUE,R
11359,Nickel - 58 (TSP),NA,NA,13981-79-8,Micrograms/cubic meter (25 C),TRUE,R
11354,Nickel - 60 (TSP),NA,NA,13981-80-1,Micrograms/cubic meter (25 C),TRUE,R
85136,Nickel PM10 LC,NA,NA,7440-02-0,Nanograms/cubic meter (LC),TRUE,R
82136,Nickel PM10 STP,NI-PM,NA,7440-02-0,Nanograms/cubic meter (25 C),TRUE,R
86136,Nickel PM10-2.5 LC,NA,NA,7440-02-0,Micrograms/cubic meter (LC),TRUE,R
83136,Nickel PM10-2.5 STP,NIPMC,NA,7440-02-0,Micrograms/cubic meter (25 C),TRUE,R
88136,Nickel PM2.5 LC,NA,NA,7440-02-0,Micrograms/cubic meter (LC),TRUE,R
84136,Nickel PM2.5 STP,NIFMC,NA,7440-02-0,Micrograms/cubic meter (25 C),TRUE,R
12147,Niobium (TSP) STP,NA,NA,7440-03-1,Micrograms/cubic meter (25 C),TRUE,R
88147,Niobium PM2.5 LC,NA,NA,7440-03-1,Micrograms/cubic meter (LC),TRUE,R
65321,Nitrate (precip),PNO3-,NA,14797-55-8,Milligrams/liter,TRUE,R
22306,Nitrate (SP),NO3-S,NA,14797-55-8,Grams/sq meter/month,TRUE,R
14306,Nitrate (TSP) LC,NA,NA,14797-55-8,Micrograms/cubic meter (LC),TRUE,R
12306,Nitrate (TSP) STP,NO3-P,NA,14797-55-8,Micrograms/cubic meter (25 C),TRUE,R
82306,Nitrate PM10 STP,NO3PM,NA,14797-55-8,Micrograms/cubic meter (25 C),TRUE,R
84306,Nitrate PM2.5 STP,NOFMC,NA,NA,Micrograms/cubic meter (25 C),TRUE,NA
82356,Nitrate PM2.5 STP,PFNO3,NA,NA,Micrograms/cubic meter (25 C),FALSE,R
42305,Nitric acid,HNO3,NA,7697-37-2,Micrograms/cubic meter (25 C),TRUE,R
42601,Nitric oxide (NO),NO,NA,10102-43-9,Parts per billion,TRUE,T
42609,Nitrite,NO-,NA,14797-65-0,Micrograms/cubic meter (25 C),TRUE,R
65343,Nitrite (precip),PNIT,NA,14797-65-0,Milligrams/liter,TRUE,R
12309,Nitrite (TSP) STP,NO2-P,NA,14797-65-0,Micrograms/cubic meter (25 C),TRUE,R
88338,Nitrite PM2.5 LC,NA,NA,NA,Micrograms/cubic meter (LC),TRUE,NA
45705,Nitrobenzene,NTBZ,"Benzene,nitro-",98-95-3,Parts per billion Carbon,TRUE,R
16788,Nitrobenzene (TSP) STP,NA,NA,98-95-3,Nanograms/cubic meter (25 C),TRUE,R
42602,Nitrogen dioxide (NO2),NO2,NA,10102-44-0,Parts per billion,TRUE,T
42308,Nitrous acid,HN,NA,7782-77-6,Micrograms/cubic meter (25 C),TRUE,R
42605,NITROUS OXIDE,NA,NA,NA,Parts per billion,TRUE,NA
85310,Non-volatile nitrate PC10 LC,NA,NA,14797-55-8,Micrograms/cubic meter (LC),TRUE,R
86310,Non-volatile nitrate PM10-2.5 LC,NA,NA,14797-55-8,Micrograms/cubic meter (LC),TRUE,R
88310,Non-volatile Nitrate PM2.5 LC,NA,NA,14797-55-8,Micrograms/cubic meter (LC),TRUE,R
17817,Nonachlorobiphenyl (TSP) STP,NA,NA,53742-07-7,Pg/cubic meter(25 C),TRUE,R
43524,Nonanal,NA,n-Nonyl aldehyde,124-19-6,Parts per billion Carbon,TRUE,R
42612,NOy - NO,NOy -,NA,NA,Parts per billion,TRUE,T
42611,NOZ,NA,NA,NA,Parts per million,FALSE,NA
72501,Nylon deterioration,NYLN,NA,NA,# Defects/7.7 sq inches/month,TRUE,R
17301,o-Cresol (TSP) STP,OCRE,NA,95-48-7,Nanograms/cubic meter (25 C),TRUE,R
45217,o-Diethylbenzene,NA,NA,135-01-3,Parts per billion Carbon,TRUE,R
45211,o-Ethyltoluene,OETOL,"Benzene,1-ethyl-2-methyl-",611-14-3,Parts per billion Carbon,TRUE,R
45505,o-Tolualdehyde,OTOL,NA,529-20-4,Parts per billion Carbon,TRUE,R
17710,o-Toluidine (TSP) STP,OTOLD,NA,95-53-4,Nanograms/cubic meter (25 C),TRUE,R
45204,o-Xylene,OXYL,"Benzene,1,2-dimethyl-",95-47-6,Parts per billion Carbon,TRUE,R
45112,"o-Xylene & 1,1,2,2-tetrachloroethane",NA,NA,NA,Parts per billion Carbon,TRUE,R
45140,O-xylene & N-nonane,NA,NA,NA,Parts per billion Carbon,TRUE,R
88305,OC CSN Unadjusted PM2.5 LC TOT,NA,NA,NA,Micrograms/cubic meter (LC),TRUE,R
84305,OC CSN Unadjusted PM2.5 STP TOT,NA,NA,NA,Micrograms/cubic meter (20 C),TRUE,NA
85370,OC CSN_rev Unadjusted PM10 LC TOR,NA,NA,7440-44-0,Micrograms/cubic meter (LC),TRUE,R
85355,OC CSN_rev Unadjusted PM10 LC TOT,NA,NA,7440-44-0,Micrograms/cubic meter (LC),TRUE,R
86370,OC CSN_rev Unadjusted PM10-2.5 LC TOR,NA,NA,7440-44-0,Micrograms/cubic meter (LC),TRUE,R
86355,OC CSN_rev Unadjusted PM10-2.5 LC TOT,NA,NA,7440-44-0,Micrograms/cubic meter (LC),TRUE,R
88370,OC CSN_Rev Unadjusted PM2.5 LC TOR,NA,NA,7440-44-0,Micrograms/cubic meter (LC),TRUE,R
88355,OC CSN_Rev Unadjusted PM2.5 LC TOT,NA,NA,NA,Micrograms/cubic meter (LC),TRUE,R
88320,OC PM2.5 LC TOR,NA,NA,7440-44-0,Micrograms/cubic meter (LC),TRUE,R
88382,OC PM2.5 LC TOT,NA,NA,NA,Micrograms/cubic meter (LC),TRUE,NA
88332,OC1 CSN Unadjusted PM2.5 LC TOT,NA,NA,7440-44-0,Micrograms/cubic meter (LC),TRUE,R
85374,OC1 CSN_rev Unadjusted PM10 LC,NA,NA,7440-44-0,Micrograms/cubic meter (LC),TRUE,R
86374,OC1 CSN_rev Unadjusted PM10-2.5 LC,NA,NA,7440-44-0,Micrograms/cubic meter (LC),TRUE,R
88374,OC1 CSN_Rev Unadjusted PM2.5 LC,NA,NA,7440-44-0,Micrograms/cubic meter (LC),TRUE,R
88324,OC1 PM2.5 LC,NA,NA,7440-44-0,Micrograms/cubic meter (LC),TRUE,R
88333,OC2 CSN Unadjusted PM2.5 LC TOT,NA,NA,7440-44-0,Micrograms/cubic meter (LC),TRUE,R
85375,OC2 CSN_rev Unadjusted PM10 LC,NA,NA,7440-44-0,Micrograms/cubic meter (LC),TRUE,R
86375,OC2 CSN_rev Unadjusted PM10-2.5 LC,NA,NA,7440-44-0,Micrograms/cubic meter (LC),TRUE,R
88375,OC2 CSN_Rev Unadjusted PM2.5 LC,NA,NA,7440-44-0,Micrograms/cubic meter (LC),TRUE,R
88325,OC2 PM2.5 LC,NA,NA,7440-44-0,Micrograms/cubic meter (LC),TRUE,R
88334,OC3 CSN Unadjusted PM2.5 LC TOT,NA,NA,7440-44-0,Micrograms/cubic meter (LC),TRUE,R
85376,OC3 CSN_rev Unadjusted PM10 LC,NA,NA,7440-44-0,Micrograms/cubic meter (LC),TRUE,R
86376,OC3 CSN_rev Unadjusted PM10-2.5 LC,NA,NA,7440-44-0,Micrograms/cubic meter (LC),TRUE,R
88376,OC3 CSN_Rev Unadjusted PM2.5 LC,NA,NA,7440-44-0,Micrograms/cubic meter (LC),TRUE,R
88326,OC3 PM2.5 LC,NA,NA,7440-44-0,Micrograms/cubic meter (LC),TRUE,R
88335,OC4 CSN Unadjusted PM2.5 LC TOT,NA,NA,7440-44-0,Micrograms/cubic meter (LC),TRUE,R
85377,OC4 CSN_rev Unadjusted PM10 LC,NA,NA,7440-44-0,Micrograms/cubic meter (LC),TRUE,R
86377,OC4 CSN_rev Unadjusted PM10-2.5 LC,NA,NA,7440-44-0,Micrograms/cubic meter (LC),TRUE,R
88377,OC4 CSN_Rev Unadjusted PM2.5 LC,NA,NA,7440-44-0,Micrograms/cubic meter (LC),TRUE,R
88327,OC4 PM2.5 LC,NA,NA,7440-44-0,Micrograms/cubic meter (LC),TRUE,R
88322,OCH PM2.5 LC TOT,NA,NA,7440-44-0,Micrograms/cubic meter (LC),TRUE,R
17816,Octachlorobiphenyl (TSP) STP,NA,NA,55722-26-4,Pg/cubic meter(25 C),TRUE,R
43525,Octanal,NA,n-Octyl aldehyde,124-13-0,Parts per billion Carbon,TRUE,R
